,model,n_feature,n_timelag,batch_size,MSE_train,MSE_test,Gen_MSE_train,Gen_MSE_test,RMSE_train,RMSE_test,Gen_RMSE_train,Gen_RMSE_test,NSE_trian,NSE_test,Gen_NSE_trian,Gen_NSE_test
0,Multivari_LinearRegression,CPY015_w,all,None,0.042363424,3.5111716,0.042363424,3.5111716,0.2058237689240789,1.8738120448329287,0.2058237689240789,1.8738120448329287,-0.8442928791046143,-0.7391582727432251,-0.8442928791046143,-0.7391582727432251
1,Multivari_LinearRegression,CPY009_w,all,None,0.042363424,3.5111716,0.042363424,3.5111716,0.2058237689240789,1.8738120448329287,0.2058237689240789,1.8738120448329287,-0.8442928791046143,-0.7391582727432251,-0.8442928791046143,-0.7391582727432251
2,Multivari_LinearRegression,CPY010_w,all,None,0.042363424,3.5111716,0.042363424,3.5111716,0.2058237689240789,1.8738120448329287,0.2058237689240789,1.8738120448329287,-0.8442928791046143,-0.7391582727432251,-0.8442928791046143,-0.7391582727432251
3,Multivari_LinearRegression,PIN004_w,all,None,0.042363424,3.5111716,0.042363424,3.5111716,0.2058237689240789,1.8738120448329287,0.2058237689240789,1.8738120448329287,-0.8442928791046143,-0.7391582727432251,-0.8442928791046143,-0.7391582727432251
