,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h
0,2.243519279230158,2.22351218453887,2.178517178419541,2.1118551218868795,2.0407921239748665,1.9835309313223464,1.9545503775954687,1.960946868417393,2.0007016722926574,2.0632957482048235,2.1324895162323965,2.190533871076915,2.222721065882374,2.2211091291593625,2.186477299382528,2.128032140698952,2.0609638723114143,2.0025005813261942,1.9674847031205855,1.9646070665848503,1.9942534677149653,2.048496391108827,2.113210674636194,2.1717495261428725,2.2092247949897126,2.2162914221378216,2.1914746218910945,2.141461097574995,2.0793020252629355,2.021009601396187,1.9814341187752287,1.9704827011728536,1.9906420057321879,2.036423608414732,2.0958528620178565,2.1535986445899358,2.194926584064042,2.209456852387208,2.1937686266983456,2.152198377486613,2.0956476748355573,2.0387267282113952,1.9959815094624782,1.978178301573242,1.9895942582567556,2.026995235672483,2.0805436937663577,2.1363837384560243,2.1802246558831415,2.2009965765224337,2.1936435498675455,2.160349842719708,2.1099032033272964,2.0553780150919905,2.0107485032354058,1.9873088707947069,1.9908170328403072,2.0200837906702156,2.0673521651574105,2.1203505179664845,2.1654767414573852,2.1912877368140293,2.191399383038559,2.166062532257114,2.1220267948370237,2.070745527243005,2.025398638128829,1.997506666222217,1.9940055957515044,2.0155247158116754,2.056294411437813,2.1056897247456803
1,2.208997220584526,2.16144356239958,2.0932486643519628,2.020889651286659,1.9628978753741901,1.9339327334961385,1.9410786159140703,1.9821173525972626,2.046196032498843,2.1166935432604252,2.1755295934811367,2.207799679138818,2.2055483222011847,2.1697259724135405,2.109849373517037,2.041477128025655,1.982169147188596,1.9469787364413345,1.944634066806373,1.9753770853317423,2.030993956014212,2.0970054303321515,2.156434077081949,2.1941687879714338,2.200805033988169,2.174985473318082,2.12365924117844,2.0602163047040567,2.0009966127995953,1.9610835413325618,1.9504640932392807,1.9715328482546104,2.0185627386526632,2.0792564746070554,2.137959646689992,2.1796965668672375,2.193988838364346,2.1774834584599474,2.134731975078838,2.0769417400815637,2.0190403308103297,1.9758214508967715,1.9581669302924103,1.970309190444573,2.0088222417996477,2.0635802001526042,2.1204170539821594,2.164789678492834,2.1854973732715948,2.177507051699801,2.143172032759781,2.0915505245985235,2.036018569882442,1.990805831929257,1.9673509592754481,1.9714096116037345,2.0016457986193585,2.0500502878521702,2.1040593258084885,2.1498139033990324,2.1757144986037242,2.1753599282507015,2.1491261943131335,2.1039967498369654,2.0517065563439676,2.005692414498837,1.9776416661786635,1.974525362248073,1.9968685877149892,2.0386863878918207,2.0890835583893748,2.135091501234267
